,word,index,frequency
2388,pillar,2388,-9.214244680533044
2389,else,2389,-9.214244680533044
2390,driven,2390,-9.214244680533044
2391,antelope,2391,-9.214244680533044
2392,alarm,2392,-9.214244680533044
2393,lead,2393,-9.229282557897585
2394,company,2394,-9.229282557897585
2395,alcohol,2395,-9.229282557897585
2396,repair,2396,-9.229282557897585
2397,flipping,2397,-9.229282557897585
2398,news,2398,-9.229282557897585
2399,shaggy,2399,-9.229282557897585
2400,walled,2400,-9.229282557897585
2401,care,2401,-9.229282557897585
2402,cutter,2402,-9.229282557897585
2403,led,2403,-9.229282557897585
2404,caption,2404,-9.229282557897585
2405,wheelchair,2405,-9.229282557897585
2406,call,2406,-9.229282557897585
2407,craft,2407,-9.229282557897585
2408,dancing,2408,-9.229282557897585
2409,frisbe,2409,-9.229282557897585
2410,firetruck,2410,-9.229282557897585
2411,dim,2411,-9.244550030028373
2412,perches,2412,-9.244550030028373
2413,pointed,2413,-9.244550030028373
2414,materials,2414,-9.244550030028373
2415,blinds,2415,-9.244550030028373
2416,dinning,2416,-9.244550030028373
2417,celery,2417,-9.244550030028373
2418,kettle,2418,-9.244550030028373
2419,pigeon,2419,-9.244550030028373
2420,flatbed,2420,-9.244550030028373
2421,directing,2421,-9.244550030028373
2422,dugout,2422,-9.244550030028373
2423,lifting,2423,-9.244550030028373
2424,slides,2424,-9.244550030028373
2425,dolls,2425,-9.244550030028373
2426,barefoot,2426,-9.244550030028373
2427,knitted,2427,-9.244550030028373
2428,lego,2428,-9.244550030028373
2429,dozens,2429,-9.244550030028373
2430,guests,2430,-9.244550030028373
2431,airline,2431,-9.244550030028373
2432,wandering,2432,-9.244550030028373
2433,yogurt,2433,-9.244550030028373
2434,females,2434,-9.260054216564338
2435,cyclist,2435,-9.260054216564338
2436,lime,2436,-9.260054216564338
2437,separated,2437,-9.260054216564338
2438,quickly,2438,-9.260054216564338
2439,plan,2439,-9.260054216564338
2440,followed,2440,-9.260054216564338
2441,stripped,2441,-9.260054216564338
2442,carrier,2442,-9.260054216564338
2443,furnishings,2443,-9.260054216564338
2444,nest,2444,-9.260054216564338
2445,rubber,2445,-9.260054216564338
2446,helps,2446,-9.260054216564338
2447,figures,2447,-9.260054216564338
2448,blood,2448,-9.260054216564338
2449,sharp,2449,-9.260054216564338
2450,jeep,2450,-9.260054216564338
2451,coats,2451,-9.260054216564338
2452,storm,2452,-9.260054216564338
2453,afternoon,2453,-9.260054216564338
2454,airfield,2454,-9.260054216564338
2455,m,2455,-9.260054216564338
2456,suburban,2456,-9.275802573532477
2457,plugged,2457,-9.275802573532477
2458,treat,2458,-9.275802573532477
2459,teaching,2459,-9.275802573532477
2460,peeling,2460,-9.275802573532477
2461,o,2461,-9.275802573532477
2462,check,2462,-9.275802573532477
2463,skates,2463,-9.275802573532477
2464,inflatable,2464,-9.275802573532477
2465,happily,2465,-9.275802573532477
2466,forested,2466,-9.275802573532477
2467,lonely,2467,-9.275802573532477
2468,windshield,2468,-9.275802573532477
2469,grouped,2469,-9.275802573532477
2470,blocking,2470,-9.275802573532477
2471,&,2471,-9.275802573532477
2472,raising,2472,-9.275802573532477
2473,outstretched,2473,-9.275802573532477
2474,tuxedo,2474,-9.275802573532477
2475,location,2475,-9.275802573532477
2476,vandalized,2476,-9.291802914878918
2477,blocks,2477,-9.291802914878918
2478,equipped,2478,-9.291802914878918
2479,pets,2479,-9.291802914878918
2480,cards,2480,-9.291802914878918
2481,panel,2481,-9.291802914878918
2482,tires,2482,-9.291802914878918
2483,special,2483,-9.291802914878918
2484,toiletries,2484,-9.291802914878918
2485,backwards,2485,-9.291802914878918
2486,stripe,2486,-9.291802914878918
2487,trim,2487,-9.291802914878918
2488,plenty,2488,-9.291802914878918
2489,slab,2489,-9.291802914878918
2490,penguin,2490,-9.291802914878918
2491,t,2491,-9.291802914878918
2492,interacting,2492,-9.291802914878918
2493,tram,2493,-9.291802914878918
2494,distant,2494,-9.291802914878918
2495,bedding,2495,-9.291802914878918
2496,canadian,2496,-9.291802914878918
2497,cabbage,2497,-9.291802914878918
2498,hilly,2498,-9.291802914878918
2499,briefcase,2499,-9.291802914878918
2500,claim,2500,-9.291802914878918
2501,compact,2501,-9.308063435750698
2502,bricks,2502,-9.308063435750698
2503,lining,2503,-9.308063435750698
2504,cyclists,2504,-9.308063435750698
2505,t.v,2505,-9.308063435750698
2506,setup,2506,-9.308063435750698
2507,wheeled,2507,-9.308063435750698
2508,comfortably,2508,-9.308063435750698
2509,mean,2509,-9.308063435750698
2510,soaked,2510,-9.308063435750698
2511,clown,2511,-9.308063435750698
2512,provide,2512,-9.308063435750698
2513,fry,2513,-9.308063435750698
2514,junk,2514,-9.308063435750698
2515,pitchers,2515,-9.308063435750698
2516,steering,2516,-9.308063435750698
2517,stained,2517,-9.308063435750698
2518,leave,2518,-9.308063435750698
2519,shed,2519,-9.308063435750698
2520,handles,2520,-9.308063435750698
2521,could,2521,-9.308063435750698
2522,times,2522,-9.308063435750698
2523,gym,2523,-9.308063435750698
2524,mid-air,2524,-9.308063435750698
2525,unripe,2525,-9.308063435750698
2526,grasses,2526,-9.308063435750698
2527,farmer,2527,-9.308063435750698
2528,shaded,2528,-9.308063435750698
2529,carved,2529,-9.308063435750698
2530,decked,2530,-9.308063435750698
2531,ram,2531,-9.308063435750698
2532,cheesecake,2532,-9.308063435750698
2533,swans,2533,-9.308063435750698
2534,rim,2534,-9.32459273770191
2535,situated,2535,-9.32459273770191
2536,training,2536,-9.32459273770191
2537,pottery,2537,-9.32459273770191
2538,unfinished,2538,-9.32459273770191
2539,possibly,2539,-9.32459273770191
2540,real,2540,-9.32459273770191
2541,theme,2541,-9.32459273770191
2542,portion,2542,-9.32459273770191
2543,teen,2543,-9.32459273770191
2544,slow,2544,-9.32459273770191
2545,layered,2545,-9.32459273770191
2546,creek,2546,-9.32459273770191
2547,corral,2547,-9.32459273770191
2548,silly,2548,-9.32459273770191
2549,private,2549,-9.32459273770191
2550,socks,2550,-9.32459273770191
2551,pushed,2551,-9.32459273770191
2552,travelers,2552,-9.32459273770191
2553,bbq,2553,-9.32459273770191
2554,price,2554,-9.32459273770191
2555,pocket,2555,-9.32459273770191
2556,pineapple,2556,-9.32459273770191
2557,parasailing,2557,-9.32459273770191
2558,poised,2558,-9.32459273770191
2559,stocked,2559,-9.34139985601829
2560,ovens,2560,-9.34139985601829
2561,form,2561,-9.34139985601829
2562,studio,2562,-9.34139985601829
2563,aluminum,2563,-9.34139985601829
2564,cops,2564,-9.34139985601829
2565,bites,2565,-9.34139985601829
2566,camping,2566,-9.34139985601829
2567,buttons,2567,-9.34139985601829
2568,pipes,2568,-9.34139985601829
2569,canoes,2569,-9.34139985601829
2570,volleyball,2570,-9.34139985601829
2571,shake,2571,-9.34139985601829
2572,muffins,2572,-9.34139985601829
2573,smelling,2573,-9.34139985601829
2574,poking,2574,-9.34139985601829
2575,swan,2575,-9.34139985601829
2576,stems,2576,-9.34139985601829
2577,vast,2577,-9.34139985601829
2578,prop,2578,-9.34139985601829
2579,wrap,2579,-9.35849428937759
2580,heavily,2580,-9.35849428937759
2581,sporting,2581,-9.35849428937759
2582,ten,2582,-9.35849428937759
2583,emergency,2583,-9.35849428937759
2584,surprised,2584,-9.35849428937759
2585,text,2585,-9.35849428937759
2586,faced,2586,-9.35849428937759
2587,completely,2587,-9.35849428937759
2588,fuzzy,2588,-9.35849428937759
2589,members,2589,-9.35849428937759
2590,unable,2590,-9.35849428937759
2591,comfortable,2591,-9.35849428937759
2592,excited,2592,-9.35849428937759
2593,garlic,2593,-9.35849428937759
2594,sweatshirt,2594,-9.35849428937759
2595,instruments,2595,-9.35849428937759
2596,billboard,2596,-9.35849428937759
2597,cola,2597,-9.35849428937759
2598,sled,2598,-9.35849428937759
2599,anchored,2599,-9.35849428937759
2600,shrubbery,2600,-9.35849428937759
2601,yarn,2601,-9.35849428937759
2602,ave,2602,-9.35849428937759
2603,accents,2603,-9.37588603208946
2604,gliding,2604,-9.37588603208946
2605,exit,2605,-9.37588603208946
2606,pit,2606,-9.37588603208946
2607,feathers,2607,-9.37588603208946
2608,washington,2608,-9.37588603208946
2609,meals,2609,-9.37588603208946
2610,herbs,2610,-9.37588603208946
2611,sauces,2611,-9.37588603208946
2612,labeled,2612,-9.37588603208946
2613,trip,2613,-9.37588603208946
2614,saddle,2614,-9.37588603208946
2615,bamboo,2615,-9.37588603208946
2616,cooler,2616,-9.37588603208946
2617,colorfully,2617,-9.37588603208946
2618,watched,2618,-9.37588603208946
2619,policemen,2619,-9.37588603208946
2620,dad,2620,-9.37588603208946
2621,coleslaw,2621,-9.37588603208946
2622,york,2622,-9.37588603208946
2623,share,2623,-9.37588603208946
2624,bullet,2624,-9.37588603208946
2625,pajamas,2625,-9.37588603208946
2626,biplane,2626,-9.37588603208946
2627,peas,2627,-9.37588603208946
2628,crest,2628,-9.37588603208946
2629,pirate,2629,-9.37588603208946
2630,interactive,2630,-9.37588603208946
2631,celebration,2631,-9.393585609188861
2632,heels,2632,-9.393585609188861
2633,diving,2633,-9.393585609188861
2634,begins,2634,-9.393585609188861
2635,character,2635,-9.393585609188861
2636,mess,2636,-9.393585609188861
2637,compartment,2637,-9.393585609188861
2638,rotten,2638,-9.393585609188861
2639,mixing,2639,-9.393585609188861
2640,skatepark,2640,-9.393585609188861
2641,summer,2641,-9.393585609188861
2642,telling,2642,-9.393585609188861
2643,squash,2643,-9.393585609188861
2644,material,2644,-9.393585609188861
2645,crouches,2645,-9.393585609188861
2646,curious,2646,-9.393585609188861
2647,portable,2647,-9.393585609188861
2648,zone,2648,-9.393585609188861
2649,outfield,2649,-9.393585609188861
2650,rolled,2650,-9.411604114691539
2651,nearly,2651,-9.411604114691539
2652,stew,2652,-9.411604114691539
2653,wallpaper,2653,-9.411604114691539
2654,presentation,2654,-9.411604114691539
2655,beyond,2655,-9.411604114691539
2656,sewing,2656,-9.411604114691539
2657,map,2657,-9.411604114691539
2658,stating,2658,-9.411604114691539
2659,kneels,2659,-9.411604114691539
2660,chandelier,2660,-9.411604114691539
2661,midst,2661,-9.411604114691539
2662,deserts,2662,-9.411604114691539
2663,mountainside,2663,-9.411604114691539
2664,athlete,2664,-9.411604114691539
2665,limit,2665,-9.411604114691539
2666,mac,2666,-9.411604114691539
2667,somebody,2667,-9.411604114691539
2668,capped,2668,-9.411604114691539
2669,amid,2669,-9.411604114691539
2670,tending,2670,-9.411604114691539
2671,landed,2671,-9.411604114691539
2672,leaps,2672,-9.411604114691539
2673,melted,2673,-9.411604114691539
2674,peace,2674,-9.411604114691539
2675,perform,2675,-9.411604114691539
2676,incoming,2676,-9.411604114691539
2677,windsurfing,2677,-9.411604114691539
2678,chains,2678,-9.429953253359736
2679,touches,2679,-9.429953253359736
2680,folding,2680,-9.429953253359736
2681,ramps,2681,-9.429953253359736
2682,finished,2682,-9.429953253359736
2683,beginning,2683,-9.429953253359736
2684,cross-country,2684,-9.429953253359736
2685,powder,2685,-9.429953253359736
2686,even,2686,-9.429953253359736
2687,nighttime,2687,-9.429953253359736
2688,change,2688,-9.429953253359736
2689,extremely,2689,-9.429953253359736
2690,cucumbers,2690,-9.429953253359736
2691,holes,2691,-9.429953253359736
2692,ad,2692,-9.429953253359736
2693,frames,2693,-9.429953253359736
2694,strike,2694,-9.429953253359736
2695,cable,2695,-9.429953253359736
2696,arch,2696,-9.429953253359736
2697,caged,2697,-9.429953253359736
2698,sculptures,2698,-9.429953253359736
2699,nine,2699,-9.429953253359736
2700,st.,2700,-9.429953253359736
2701,siamese,2701,-9.448645386371888
2702,makeup,2702,-9.448645386371888
2703,pay,2703,-9.448645386371888
2704,darkened,2704,-9.448645386371888
2705,slowly,2705,-9.448645386371888
2706,nothing,2706,-9.448645386371888
2707,parasol,2707,-9.448645386371888
2708,barbecue,2708,-9.448645386371888
2709,historic,2709,-9.448645386371888
2710,casserole,2710,-9.448645386371888
2711,keep,2711,-9.448645386371888
2712,greeting,2712,-9.448645386371888
2713,camper,2713,-9.448645386371888
2714,polo,2714,-9.448645386371888
2715,napkins,2715,-9.448645386371888
2716,caution,2716,-9.448645386371888
2717,ipod,2717,-9.448645386371888
2718,information,2718,-9.448645386371888
2719,page,2719,-9.448645386371888
2720,propellers,2720,-9.448645386371888
2721,bend,2721,-9.448645386371888
2722,skiiers,2722,-9.467693581342584
2723,singing,2723,-9.467693581342584
2724,storefront,2724,-9.467693581342584
2725,bidet,2725,-9.467693581342584
2726,mixer,2726,-9.467693581342584
2727,thats,2727,-9.467693581342584
2728,rabbit,2728,-9.467693581342584
2729,handbag,2729,-9.467693581342584
2730,soaring,2730,-9.467693581342584
2731,machines,2731,-9.467693581342584
2732,mexican,2732,-9.467693581342584
2733,airways,2733,-9.467693581342584
2734,veggie,2734,-9.467693581342584
2735,musical,2735,-9.467693581342584
2736,rounding,2736,-9.467693581342584
2737,wax,2737,-9.467693581342584
2738,blueberries,2738,-9.467693581342584
2739,stare,2739,-9.467693581342584
2740,safari,2740,-9.467693581342584
2741,king,2741,-9.467693581342584
2742,trainer,2742,-9.467693581342584
2743,rodeo,2743,-9.467693581342584
2744,mote,2744,-9.467693581342584
2745,angry,2745,-9.487111667199684
2746,sparse,2746,-9.487111667199684
2747,damaged,2747,-9.487111667199684
2748,areas,2748,-9.487111667199684
2749,combination,2749,-9.487111667199684
2750,spices,2750,-9.487111667199684
2751,scale,2751,-9.487111667199684
2752,taxis,2752,-9.487111667199684
2753,taped,2753,-9.487111667199684
2754,vacant,2754,-9.487111667199684
2755,give,2755,-9.487111667199684
2756,route,2756,-9.487111667199684
2757,finish,2757,-9.487111667199684
2758,sleek,2758,-9.487111667199684
2759,installed,2759,-9.487111667199684
2760,club,2760,-9.487111667199684
2761,quite,2761,-9.487111667199684
2762,holiday,2762,-9.487111667199684
2763,tortilla,2763,-9.487111667199684
2764,convention,2764,-9.487111667199684
2765,olive,2765,-9.487111667199684
2766,tiered,2766,-9.487111667199684
2767,grassland,2767,-9.487111667199684
2768,opposing,2768,-9.487111667199684
2769,stretch,2769,-9.487111667199684
2770,wallet,2770,-9.487111667199684
2771,german,2771,-9.487111667199684
2772,bleachers,2772,-9.487111667199684
2773,buffalo,2773,-9.487111667199684
2774,random,2774,-9.506914294495864
2775,glides,2775,-9.506914294495864
2776,featured,2776,-9.506914294495864
2777,kiwi,2777,-9.506914294495864
2778,stem,2778,-9.506914294495864
2779,file,2779,-9.506914294495864
2780,ends,2780,-9.506914294495864
2781,upper,2781,-9.506914294495864
2782,underwear,2782,-9.506914294495864
2783,motorbikes,2783,-9.506914294495864
2784,may,2784,-9.506914294495864
2785,plated,2785,-9.506914294495864
2786,speaker,2786,-9.506914294495864
2787,watermelon,2787,-9.506914294495864
2788,streetlight,2788,-9.506914294495864
2789,batters,2789,-9.506914294495864
2790,threw,2790,-9.506914294495864
2791,those,2791,-9.506914294495864
2792,filling,2792,-9.506914294495864
2793,department,2793,-9.506914294495864
2794,frizbee,2794,-9.506914294495864
2795,choppy,2795,-9.506914294495864
2796,saucer,2796,-9.506914294495864
2797,lion,2797,-9.506914294495864
2798,basil,2798,-9.506914294495864
2799,smartphone,2799,-9.506914294495864
2800,deli,2800,-9.506914294495864
2801,referee,2801,-9.506914294495864
2802,everything,2802,-9.527117001813384
2803,extends,2803,-9.527117001813384
2804,tarp,2804,-9.527117001813384
2805,though,2805,-9.527117001813384
2806,exposed,2806,-9.527117001813384
2807,5,2807,-9.527117001813384
2808,mail,2808,-9.527117001813384
2809,debris,2809,-9.527117001813384
2810,robe,2810,-9.527117001813384
2811,oncoming,2811,-9.527117001813384
2812,filed,2812,-9.527117001813384
2813,fields,2813,-9.527117001813384
2814,ultimate,2814,-9.527117001813384
2815,carpeted,2815,-9.527117001813384
2816,perch,2816,-9.527117001813384
2817,gazing,2817,-9.527117001813384
2818,icy,2818,-9.527117001813384
2819,cords,2819,-9.527117001813384
2820,sexy,2820,-9.527117001813384
2821,canada,2821,-9.527117001813384
2822,brocolli,2822,-9.527117001813384
2823,tulips,2823,-9.527117001813384
2824,college,2824,-9.54773628901612
2825,queen,2825,-9.54773628901612
2826,sanding,2826,-9.54773628901612
2827,state,2827,-9.54773628901612
2828,states,2828,-9.54773628901612
2829,yet,2829,-9.54773628901612
2830,shredded,2830,-9.54773628901612
2831,cord,2831,-9.54773628901612
2832,need,2832,-9.54773628901612
2833,flowered,2833,-9.54773628901612
2834,cafeteria,2834,-9.54773628901612
2835,printed,2835,-9.54773628901612
2836,belongings,2836,-9.54773628901612
2837,blows,2837,-9.54773628901612
2838,motorized,2838,-9.54773628901612
2839,dashboard,2839,-9.54773628901612
2840,protective,2840,-9.54773628901612
2841,early,2841,-9.54773628901612
2842,lab,2842,-9.54773628901612
2843,everyone,2843,-9.54773628901612
2844,crew,2844,-9.54773628901612
2845,microwaves,2845,-9.54773628901612
2846,huddled,2846,-9.54773628901612
2847,businesses,2847,-9.54773628901612
2848,dorm,2848,-9.54773628901612
2849,jumped,2849,-9.54773628901612
2850,cloudless,2850,-9.54773628901612
2851,carnival,2851,-9.54773628901612
2852,cherries,2852,-9.54773628901612
2853,wool,2853,-9.54773628901612
2854,directional,2854,-9.54773628901612
2855,hummingbird,2855,-9.54773628901612
2856,jockeys,2856,-9.54773628901612
2857,kiteboarding,2857,-9.54773628901612
2858,mopeds,2858,-9.568789698213951
2859,relaxes,2859,-9.568789698213951
2860,oval,2860,-9.568789698213951
2861,stirring,2861,-9.568789698213951
2862,relax,2862,-9.568789698213951
2863,arriving,2863,-9.568789698213951
2864,cages,2864,-9.568789698213951
2865,shelving,2865,-9.568789698213951
2866,bins,2866,-9.568789698213951
2867,bundle,2867,-9.568789698213951
2868,backed,2868,-9.568789698213951
2869,rise,2869,-9.568789698213951
2870,crowds,2870,-9.568789698213951
2871,warming,2871,-9.568789698213951
2872,burning,2872,-9.568789698213951
2873,scratching,2873,-9.568789698213951
2874,strong,2874,-9.568789698213951
2875,lifts,2875,-9.568789698213951
2876,taxiing,2876,-9.568789698213951
2877,artificial,2877,-9.568789698213951
2878,parallel,2878,-9.568789698213951
2879,kicks,2879,-9.568789698213951
2880,dragon,2880,-9.568789698213951
2881,hydrants,2881,-9.568789698213951
2882,crashing,2882,-9.568789698213951
2883,champagne,2883,-9.568789698213951
2884,project,2884,-9.590295903434916
2885,tucked,2885,-9.590295903434916
2886,lower,2886,-9.590295903434916
2887,bad,2887,-9.590295903434916
2888,buss,2888,-9.590295903434916
2889,automobile,2889,-9.590295903434916
2890,milking,2890,-9.590295903434916
2891,posters,2891,-9.590295903434916
2892,coin,2892,-9.590295903434916
2893,depicts,2893,-9.590295903434916
2894,decorating,2894,-9.590295903434916
2895,follows,2895,-9.590295903434916
2896,windy,2896,-9.590295903434916
2897,cozy,2897,-9.590295903434916
2898,faded,2898,-9.590295903434916
2899,speeds,2899,-9.590295903434916
2900,cameras,2900,-9.590295903434916
2901,liquor,2901,-9.590295903434916
2902,ropes,2902,-9.590295903434916
2903,regular,2903,-9.590295903434916
2904,peers,2904,-9.590295903434916
2905,projector,2905,-9.590295903434916
2906,numerals,2906,-9.590295903434916
2907,hello,2907,-9.590295903434916
2908,rams,2908,-9.590295903434916
2909,stones,2909,-9.590295903434916
2910,competitive,2910,-9.590295903434916
2911,waffles,2911,-9.590295903434916
2912,spaghetti,2912,-9.590295903434916
2913,butterfly,2913,-9.612274810153691
2914,styled,2914,-9.612274810153691
2915,lettering,2915,-9.612274810153691
2916,smoothie,2916,-9.612274810153691
2917,roads,2917,-9.612274810153691
2918,hook,2918,-9.612274810153691
2919,crafts,2919,-9.612274810153691
2920,brand,2920,-9.612274810153691
2921,cabinetry,2921,-9.612274810153691
2922,similar,2922,-9.612274810153691
2923,sells,2923,-9.612274810153691
2924,grouping,2924,-9.612274810153691
2925,arched,2925,-9.612274810153691
2926,indicates,2926,-9.612274810153691
2927,vendors,2927,-9.612274810153691
2928,skills,2928,-9.612274810153691
2929,grabs,2929,-9.612274810153691
2930,pours,2930,-9.612274810153691
2931,know,2931,-9.612274810153691
2932,sold,2932,-9.612274810153691
2933,buying,2933,-9.612274810153691
2934,garnished,2934,-9.612274810153691
2935,clearly,2935,-9.612274810153691
2936,flowing,2936,-9.612274810153691
2937,tangerines,2937,-9.612274810153691
2938,curvy,2938,-9.612274810153691
2939,compete,2939,-9.612274810153691
2940,kiss,2940,-9.612274810153691
2941,backhand,2941,-9.612274810153691
2942,avocado,2942,-9.612274810153691
2943,steamed,2943,-9.612274810153691
2944,savanna,2944,-9.612274810153691
2945,sprouts,2945,-9.612274810153691
2946,mantle,2946,-9.612274810153691
2947,pig,2947,-9.612274810153691
2948,striking,2948,-9.612274810153691
2949,countertops,2949,-9.63474766600575
2950,sepia,2950,-9.63474766600575
2951,student,2951,-9.63474766600575
2952,oddly,2952,-9.63474766600575
2953,limes,2953,-9.63474766600575
2954,dresses,2954,-9.63474766600575
2955,medical,2955,-9.63474766600575
2956,daylight,2956,-9.63474766600575
2957,dilapidated,2957,-9.63474766600575
2958,say,2958,-9.63474766600575
2959,marching,2959,-9.63474766600575
2960,obama,2960,-9.63474766600575
2961,present,2961,-9.63474766600575
2962,paperwork,2962,-9.63474766600575
2963,marker,2963,-9.63474766600575
2964,security,2964,-9.63474766600575
2965,today,2965,-9.63474766600575
2966,bottled,2966,-9.63474766600575
2967,gentlemen,2967,-9.63474766600575
2968,liner,2968,-9.63474766600575
2969,mesh,2969,-9.63474766600575
2970,krispy,2970,-9.63474766600575
2971,protest,2971,-9.63474766600575
2972,honey,2972,-9.63474766600575
2973,linens,2973,-9.63474766600575
2974,pilot,2974,-9.63474766600575
2975,shadows,2975,-9.63474766600575
2976,sword,2976,-9.63474766600575
2977,varieties,2977,-9.63474766600575
2978,asparagus,2978,-9.63474766600575
2979,cucumber,2979,-9.63474766600575
2980,wireless,2980,-9.657737184230449
2981,bundled,2981,-9.657737184230449
2982,removed,2982,-9.657737184230449
2983,holders,2983,-9.657737184230449
2984,mirrored,2984,-9.657737184230449
2985,burnt,2985,-9.657737184230449
2986,walked,2986,-9.657737184230449
2987,lifted,2987,-9.657737184230449
2988,kit,2988,-9.657737184230449
2989,exiting,2989,-9.657737184230449
2990,lounges,2990,-9.657737184230449
2991,morning,2991,-9.657737184230449
2992,fill,2992,-9.657737184230449
2993,turquoise,2993,-9.657737184230449
2994,must,2994,-9.657737184230449
2995,mustache,2995,-9.657737184230449
2996,ridden,2996,-9.657737184230449
2997,overlooks,2997,-9.657737184230449
2998,let,2998,-9.657737184230449
2999,nestled,2999,-9.657737184230449
3000,pump,3000,-9.657737184230449
3001,mugs,3001,-9.657737184230449
3002,bookshelves,3002,-9.657737184230449
3003,processor,3003,-9.657737184230449
3004,hawk,3004,-9.657737184230449
3005,hooded,3005,-9.657737184230449
3006,napping,3006,-9.657737184230449
3007,squares,3007,-9.657737184230449
3008,removing,3008,-9.657737184230449
3009,best,3009,-9.657737184230449
3010,consists,3010,-9.657737184230449
3011,sniffs,3011,-9.657737184230449
3012,televisions,3012,-9.657737184230449
3013,meet,3013,-9.657737184230449
3014,picked,3014,-9.657737184230449
3015,plow,3015,-9.657737184230449
3016,pencils,3016,-9.657737184230449
3017,slaw,3017,-9.657737184230449
3018,inspecting,3018,-9.681267681640643
3019,monster,3019,-9.681267681640643
3020,lens,3020,-9.681267681640643
3021,me,3021,-9.681267681640643
3022,oak,3022,-9.681267681640643
3023,surround,3023,-9.681267681640643
3024,packages,3024,-9.681267681640643
3025,tabletop,3025,-9.681267681640643
3026,gates,3026,-9.681267681640643
3027,preparation,3027,-9.681267681640643
3028,somewhat,3028,-9.681267681640643
3029,grand,3029,-9.681267681640643
3030,strewn,3030,-9.681267681640643
3031,wheeler,3031,-9.681267681640643
3032,wetsuits,3032,-9.681267681640643
3033,trailing,3033,-9.681267681640643
3034,parent,3034,-9.681267681640643
3035,patrons,3035,-9.681267681640643
3036,tool,3036,-9.681267681640643
3037,embracing,3037,-9.681267681640643
3038,homes,3038,-9.681267681640643
3039,flavored,3039,-9.681267681640643
3040,jam,3040,-9.681267681640643
3041,paste,3041,-9.681267681640643
3042,splashing,3042,-9.681267681640643
3043,admiring,3043,-9.681267681640643
3044,kreme,3044,-9.681267681640643
3045,architecture,3045,-9.681267681640643
3046,barrels,3046,-9.681267681640643
3047,picks,3047,-9.681267681640643
3048,caboose,3048,-9.681267681640643
3049,gazelle,3049,-9.681267681640643
3050,platters,3050,-9.681267681640643
3051,owners,3051,-9.705365233219702
3052,bumper,3052,-9.705365233219702
3053,cracked,3053,-9.705365233219702
3054,buckets,3054,-9.705365233219702
3055,u.s.,3055,-9.705365233219702
3056,whit,3056,-9.705365233219702
3057,everywhere,3057,-9.705365233219702
3058,cuddling,3058,-9.705365233219702
3059,washed,3059,-9.705365233219702
3060,tethered,3060,-9.705365233219702
3061,legged,3061,-9.705365233219702
3062,hovering,3062,-9.705365233219702
3063,custom,3063,-9.705365233219702
3064,except,3064,-9.705365233219702
3065,comb,3065,-9.705365233219702
3066,sandals,3066,-9.705365233219702
3067,president,3067,-9.705365233219702
3068,accident,3068,-9.705365233219702
3069,enjoys,3069,-9.705365233219702
3070,shady,3070,-9.705365233219702
3071,cane,3071,-9.705365233219702
3072,wines,3072,-9.705365233219702
3073,mouths,3073,-9.705365233219702
3074,lanes,3074,-9.705365233219702
3075,hundreds,3075,-9.705365233219702
3076,belly,3076,-9.705365233219702
3077,escalator,3077,-9.705365233219702
3078,amidst,3078,-9.705365233219702
3079,instructions,3079,-9.705365233219702
3080,easy,3080,-9.705365233219702
3081,skyscraper,3081,-9.705365233219702
3082,mama,3082,-9.705365233219702
3083,noses,3083,-9.705365233219702
3084,bronze,3084,-9.705365233219702
3085,smiley,3085,-9.705365233219702
3086,livestock,3086,-9.705365233219702
3087,raises,3087,-9.705365233219702
3088,sunflowers,3088,-9.705365233219702
3089,tide,3089,-9.705365233219702
3090,boxing,3090,-9.705365233219702
3091,attention,3091,-9.730057845810075
3092,mill,3092,-9.730057845810075
3093,wig,3093,-9.730057845810075
3094,paneled,3094,-9.730057845810075
3095,employees,3095,-9.730057845810075
3096,littered,3096,-9.730057845810075
3097,draped,3097,-9.730057845810075
3098,passed,3098,-9.730057845810075
3099,magazines,3099,-9.730057845810075
3100,hazy,3100,-9.730057845810075
3101,beat,3101,-9.730057845810075
3102,busted,3102,-9.730057845810075
3103,barber,3103,-9.730057845810075
3104,seeds,3104,-9.730057845810075
3105,attempt,3105,-9.730057845810075
3106,hooks,3106,-9.730057845810075
3107,got,3107,-9.730057845810075
3108,hairy,3108,-9.730057845810075
3109,accompanied,3109,-9.730057845810075
3110,then,3110,-9.730057845810075
3111,deckered,3111,-9.730057845810075
3112,skyscrapers,3112,-9.730057845810075
3113,cemetery,3113,-9.730057845810075
3114,horn,3114,-9.730057845810075
3115,peeks,3115,-9.730057845810075
3116,breast,3116,-9.730057845810075
3117,describe,3117,-9.730057845810075
3118,gated,3118,-9.730057845810075
3119,shelter,3119,-9.730057845810075
3120,vests,3120,-9.730057845810075
3121,dropping,3121,-9.730057845810075
3122,mascot,3122,-9.730057845810075
3123,dance,3123,-9.730057845810075
3124,waterfront,3124,-9.730057845810075
3125,paddles,3125,-9.730057845810075
3126,solar,3126,-9.730057845810075
3127,border,3127,-9.755375653794363
3128,shaving,3128,-9.755375653794363
3129,biking,3129,-9.755375653794363
3130,pretending,3130,-9.755375653794363
3131,washroom,3131,-9.755375653794363
3132,typical,3132,-9.755375653794363
3133,wok,3133,-9.755375653794363
3134,parents,3134,-9.755375653794363
3135,grain,3135,-9.755375653794363
3136,ambulance,3136,-9.755375653794363
3137,scenery,3137,-9.755375653794363
3138,lovely,3138,-9.755375653794363
3139,official,3139,-9.755375653794363
